,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,111 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01475,,Pymt No :,,PY-CC-00000462,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,5,Table :,IN02,Time :,5:09:31 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0057,,Lemon Squash,,,,,,1, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0062,,Lychee Ice Tea,,,,,,1, 0.,,18 182., 0.,,18 182.,1 818.,,2 000.,,22 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,1,61 983.,, 0., 0.,,61 983.,6 198.,,6 818.,,75 000.,,,,,,,,,,,,,,
FD0108,,Garlic Sesame Beef Bowl,,,,,,1,49 587.,, 0., 0.,,49 587.,4 959.,,5 455.,,60 000.,,,,,,,,,,,,,,
,,,Total,,210-01475,,, 7.,219 008.,,66 116., 0.,, 0.,28 512.,,31 364.,,345 000.,, 0.,,345 000.,, 0.,, 0.,, 0.,,,BCA MASTER,
Bill No :,,210-01476,,Pymt No :,,PY-CS-00000969,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN06,Time :,5:25:39 PM,,,,,,Waiter :,,,,,,
BV0062,,Lychee Ice Tea,,,,,,2, 0.,,36 364., 0.,,36 364.,3 636.,,4 000.,,44 000.,,,,,,,,,,,,,,
,,,Total,,210-01476,,, 2., 0.,,36 364., 0.,, 0.,3 636.,,4 000.,,44 000.,,44 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01477,,Pymt No :,,PY-CS-00000970,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN06,Time :,6:00:53 PM,,,,,,Waiter :,,,,,,
BV0062,,Lychee Ice Tea,,,,,,1, 0.,,18 182., 0.,,18 182.,1 818.,,2 000.,,22 000.,,,,,,,,,,,,,,
FD0012,,Sosis Solo,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01477,,, 3.,24 793.,,47 107., 0.,, 0.,7 190.,,7 909.,,87 000.,,87 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01478,,Pymt No :,,PY-CS-00000971,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,6:13:46 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti Aglio olio,,,,,,2,82 645.,, 0., 0.,,82 645.,8 264.,,9 091.,,100 000.,,,,,,,,,,,,,,
,,,Total,,210-01478,,, 3.,82 645.,,12 397., 0.,, 0.,9 504.,,10 455.,,115 000.,,115 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01479,,Pymt No :,,PY-CC-00000463,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN08,Time :,6:41:25 PM,,,,,,Waiter :,,,,,,
BV0022,,Hot Lemon Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,33 058.,, 0., 0.,,33 058.,3 306.,,3 636.,,40 000.,,,,,,,,,,,,,,
,,,Total,,210-01479,,, 3.,33 058.,,24 793., 0.,, 0.,5 785.,,6 364.,,70 000.,, 0.,,70 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01480,,Pymt No :,,PY-CS-00000972,,,,Date :,29/01/2017,Cashier :,,foputri,,Pax :,1,Table :,O10,Time :,6:38:21 PM,,,,,,Waiter :,,,,,,
BV0057,,Lemon Squash,,,,,,1, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0029,,Salt & Pepper Calamary,,,,,,1,33 058.,, 0., 0.,,33 058.,3 306.,,3 636.,,40 000.,,,,,,,,,,,,,,
,,,Total,,210-01480,,, 2.,33 058.,,24 793., 0.,, 0.,5 785.,,6 364.,,70 000.,,70 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01481,,Pymt No :,,PY-CC-00000465,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN05,Time :,7:29:07 PM,,,,,,Waiter :,,,,,,
BV0022,,Hot Lemon Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,2,123 967.,, 0., 0.,,123 967.,12 397.,,13 636.,,150 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01481,,, 6.,152 893.,,37 190., 0.,, 0.,19 008.,,20 909.,,230 000.,, 0.,,230 000.,, 0.,, 0.,, 0.,,,BCA MASTER,
Bill No :,,210-01482,,Pymt No :,,PY-CC-00000466,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN06,Time :,9:34:20 PM,,,,,,Waiter :,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,112 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01482,,Pymt No :,,PY-CC-00000466,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN06,Time :,9:34:20 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,3, 0.,,101 653., 0.,,101 653.,10 165.,,11 182.,,123 000.,,,,,,,,,,,,,,
BV0055,,Special Drink,,,,,,2, 0.,,50 000., 0.,,50 000.,5 000.,,5 000.,,60 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti Aglio olio,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0107,,The Big Boy Burger,,,,,,1,53 719.,, 0., 0.,,53 719.,5 372.,,5 909.,,65 000.,,,,,,,,,,,,,,
,,,Total,,210-01482,,, 9.,115 702.,,174 793., 0.,, 0.,29 050.,,31 455.,,351 000.,, 0.,,351 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01483,,Pymt No :,,PY-CC-00000467,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN07,Time :,9:35:01 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,2, 0.,,46 281., 0.,,46 281.,4 628.,,5 091.,,56 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0009,,Java Fusion Serundeng Grilled Chicken,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,1,61 983.,, 0., 0.,,61 983.,6 198.,,6 818.,,75 000.,,,,,,,,,,,,,,
FD0050,,So Fluffy Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti Bolognise,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti Aglio olio,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0111,,Mickey Mouse,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
,,,Total,,210-01483,,, 11.,239 669.,,100 000., 0.,, 0.,33 967.,,37 364.,,411 000.,, 0.,,411 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01485,,Pymt No :,,PY-CS-00000973,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,1,Table :,IN01,Time :,9:16:44 PM,,,,,,Waiter :,,,,,,
BV0025,,Picollo,,,,,,1, 0.,,28 099., 0.,,28 099.,2 810.,,3 091.,,34 000.,,,,,,,,,,,,,,
,,,Total,,210-01485,,, 1., 0.,,28 099., 0.,, 0.,2 810.,,3 091.,,34 000.,,34 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01486,,Pymt No :,,PY-CS-00000974,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,4,Table :,IN02,Time :,9:48:19 PM,,,,,,Waiter :,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
BV0062,,Lychee Ice Tea,,,,,,1, 0.,,18 182., 0.,,18 182.,1 818.,,2 000.,,22 000.,,,,,,,,,,,,,,
FD0005,,Caesar Salad,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti Aglio olio,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
,,,Total,,210-01486,,, 5.,66 116.,,84 298., 0.,, 0.,15 041.,,16 545.,,182 000.,,182 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01487,,Pymt No :,,PY-CS-00000975,,,,Date :,29/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN07,Time :,10:24:43 PM,,,,,,Waiter :,,,,,,
BV0023,,Ice Lemon Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0062,,Lychee Ice Tea,,,,,,1, 0.,,18 182., 0.,,18 182.,1 818.,,2 000.,,22 000.,,,,,,,,,,,,,,
FD0003,,Jogja Wild Mushroom Soup,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01487,,, 4.,57 851.,,30 579., 0.,, 0.,8 843.,,9 727.,,107 000.,,107 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01488,,Pymt No :,,PY-CS-00000977,,,,Date :,30/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,11:27:26 AM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,113 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01488,,Pymt No :,,PY-CS-00000977,,,,Date :,30/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,11:27:26 AM,,,,,,Waiter :,,,,,,
BV0019,,Ice black,,,,,,1, 0.,,28 099., 0.,,28 099.,2 810.,,3 091.,,34 000.,,,,,,,,,,,,,,
FD0063,,French Fries,,,,,,1,16 529.,, 0., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
,,,Total,,210-01488,,, 3.,16 529.,,40 496., 0.,, 0.,5 702.,,6 273.,,69 000.,,69 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01489,,Pymt No :,,PY-CS-00000978,,,,Date :,30/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,12:20:28 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
,,,Total,,210-01489,,, 2., 0.,,24 793., 0.,, 0.,2 479.,,2 727.,,30 000.,,30 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01490,,Pymt No :,,PY-CS-00000979,,,,Date :,30/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,1:14:12 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0082,,House Pancake,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01490,,, 4.,66 116.,,24 793., 0.,, 0.,9 091.,,10 000.,,110 000.,,110 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01492,,Pymt No :,,PY-CS-00000981,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,O11,Time :,3:36:18 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0041,,Monochrome,,,,,,1, 0.,,38 843., 0.,,38 843.,3 884.,,4 273.,,47 000.,,,,,,,,,,,,,,
,,,Total,,210-01492,,, 2., 0.,,61 983., 0.,, 0.,6 198.,,6 818.,,75 000.,,75 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01494,,Pymt No :,,PY-CS-00000980,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN01,Time :,3:16:01 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0039,,Nasi Uduk,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-01494,,, 3.,57 851.,,12 397., 0.,, 0.,7 025.,,7 727.,,85 000.,,85 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01495,,Pymt No :,,PY-CC-00000469,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN02,Time :,4:15:44 PM,,,,,,Waiter :,,,,,,
BV0014,,Guava Juice,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0045,,Indo-Deutches Creamed Salmon,,,,,,1,74 380.,, 0., 0.,,74 380.,7 438.,,8 182.,,90 000.,,,,,,,,,,,,,,
,,,Total,,210-01495,,, 2.,74 380.,,28 926., 0.,, 0.,10 331.,,11 364.,,125 000.,, 0.,,125 000.,, 0.,, 0.,, 0.,,,MANDIRI VISA,
Bill No :,,210-01496,,Pymt No :,,PY-CS-00000982,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN01,Time :,6:08:35 PM,,,,,,Waiter :,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0016,,Traditional Sop Buntut,,,,,,1,78 099.,, 0., 0.,,78 099.,7 810.,,8 591.,,94 500.,,,,,,,,,,,,,,
,,,Total,,210-01496,,, 2.,78 099.,,12 397., 0.,, 0.,9 050.,,9 955.,,109 500.,,109 500.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01498,,Pymt No :,,PY-CS-00000983,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN02,Time :,6:09:13 PM,,,,,,Waiter :,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0082,,House Pancake,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01498,,, 3.,28 926.,,66 116., 0.,, 0.,9 504.,,10 455.,,115 000.,,115 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01499,,Pymt No :,,PY-CC-00000470,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,O11,Time :,7:32:25 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,114 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01499,,Pymt No :,,PY-CC-00000470,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,O11,Time :,7:32:25 PM,,,,,,Waiter :,,,,,,
BV0023,,Ice Lemon Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0107,,The Big Boy Burger,,,,,,1,53 719.,, 0., 0.,,53 719.,5 372.,,5 909.,,65 000.,,,,,,,,,,,,,,
,,,Total,,210-01499,,, 3.,53 719.,,24 793., 0.,, 0.,7 851.,,8 636.,,95 000.,, 0.,,95 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01501,,Pymt No :,,PY-CS-00000985,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,1,Table :,IN09,Time :,8:26:39 PM,,,,,,Waiter :,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,63 223.,, 0., 0.,,63 223.,6 322.,,6 955.,,76 500.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,33 471.,, 0., 0.,,33 471.,3 347.,,3 682.,,40 500.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,1,55 785.,, 0., 0.,,55 785.,5 579.,,6 136.,,67 500.,,,,,,,,,,,,,,
FD0039,,Nasi Uduk,,,,,,1,33 471.,, 0., 0.,,33 471.,3 347.,,3 682.,,40 500.,,,,,,,,,,,,,,
FD0045,,Indo-Deutches Creamed Salmon,,,,,,8,535 537.,, 0., 0.,,535 537.,53 554.,,58 909.,,648 000.,,,,,,,,,,,,,,
FD0084,,Spaghetti bolognaise,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0108,,Garlic Sesame Beef Bowl,,,,,,1,44 628.,, 0., 0.,,44 628.,4 463.,,4 909.,,54 000.,,,,,,,,,,,,,,
FD0113,,Sweet Minnie,,,,,,1,20 083.,, 0., 0.,,20 083.,2 008.,,2 209.,,24 300.,,,,,,,,,,,,,,
,,,Total,,210-01501,,, 15.,823 388.,, 0., 0.,, 0.,82 339.,,90 573.,,996 300.,,996 300.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01502,,Pymt No :,,PY-CS-00000984,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,9,Table :,IN08,Time :,8:26:04 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,3, 0.,,78 099., 0.,,78 099.,7 810.,,8 591.,,94 500.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,6, 0.,,66 942., 0.,,66 942.,6 694.,,7 364.,,81 000.,,,,,,,,,,,,,,
BV0008,,Long black,,,,,,1, 0.,,20 826., 0.,,20 826.,2 083.,,2 291.,,25 200.,,,,,,,,,,,,,,
BV0014,,Guava Juice,,,,,,1, 0.,,26 033., 0.,,26 033.,2 603.,,2 864.,,31 500.,,,,,,,,,,,,,,
BV0016,,Latte,,,,,,1, 0.,,29 008., 0.,,29 008.,2 901.,,3 191.,,35 100.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,11 157., 0.,,11 157.,1 116.,,1 227.,,13 500.,,,,,,,,,,,,,,
BV0027,,Black float,,,,,,1, 0.,,30 496., 0.,,30 496.,3 050.,,3 355.,,36 900.,,,,,,,,,,,,,,
BV0057,,Lemon Squash,,,,,,2, 0.,,44 628., 0.,,44 628.,4 463.,,4 909.,,54 000.,,,,,,,,,,,,,,
,,,Total,,210-01502,,, 16., 0.,,307 190., 0.,, 0.,30 719.,,33 791.,,371 700.,,371 700.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01503,,Pymt No :,,PY-CS-00000987,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,3,Table :,IN02,Time :,8:56:38 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
FD0009,,Java Fusion Serundeng Grilled Chicken,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0048,,Jogja Fruit Crumble,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01503,,, 4.,70 248.,,55 372., 0.,, 0.,12 562.,,13 818.,,152 000.,,152 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01504,,Pymt No :,,PY-CS-00000986,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN01,Time :,8:56:06 PM,,,,,,Waiter :,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0020,,Ayam Goreng Boyolali,,,,,,1,49 587.,, 0., 0.,,49 587.,4 959.,,5 455.,,60 000.,,,,,,,,,,,,,,
FD0108,,Garlic Sesame Beef Bowl,,,,,,1,49 587.,, 0., 0.,,49 587.,4 959.,,5 455.,,60 000.,,,,,,,,,,,,,,
,,,Total,,210-01504,,, 4.,99 174.,,57 025., 0.,, 0.,15 620.,,17 182.,,189 000.,,189 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01505,,Pymt No :,,PY-CS-00000988,,,,Date :,30/01/2017,Cashier :,,fochrista,,Pax :,2,Table :,IN02,Time :,9:16:25 PM,,,,,,Waiter :,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,115 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
